phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
baseline,https://kujolang.ai/ecosystem/cms/,content/ecosystem/41-cms.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/cms/,200,Kujo CMS 1.1.0 — Agent-Ready Content Management | Kujolang.ai,61,"Explore Kujo CMS 1.1.0: framework-neutral content, SEO, social sharing, themes, plugins, identities, abilities, MCP, WebMCP, APIs, and CLI workflows.",149,CMS,H2:Quick Install > H2:Give this prompt to your agent > H1:CMS > H2:What it does > H2:First-class agent access > H2:Administration without API-only compromises > H2:Portable themes and plugins > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Ability integration > H2:Learn more > H2:Source and catalog,592,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,32,15,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,64d8c8ec9f65ec34704f6cafe8dcfb735541a57f1ee51c025ddca5cff0e9d65b,
baseline,https://kujolang.ai/ecosystem/concord/,content/ecosystem/25-concord.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/concord/,200,Concord — Kujo Ecosystem | Kujolang.ai,38,"Cross-artifact drift checks for code, CLI behavior, docs, examples, specs, evals, schemas, manifests, and sources of truth.",123,Concord,H2:Quick Install > H2:Give this prompt to your agent > H1:Concord > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,151,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,4b5d99bc1c3c7b92002487e7fa6a01e75b3ecc917355860d754750feda3fce85,
baseline,https://kujolang.ai/ecosystem/contentgraph/,content/ecosystem/38-contentgraph.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/contentgraph/,200,ContentGraph — Kujo Ecosystem | Kujolang.ai,43,"A deterministic, inspectable network of website content, internal links, topic clusters, overlaps, orphan candidates, and link opportunities.",141,ContentGraph,H2:Quick Install > H2:Give this prompt to your agent > H1:ContentGraph > H2:What it does > H2:Deterministic content relationships > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,261,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,7f8c1fa902389f039e7ce2f906b958736d49ae504d31d2b11ccccc2266f18645,
baseline,https://kujolang.ai/ecosystem/crud-api/,content/ecosystem/42-crud-api.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/crud-api/,200,CRUD API Showcase — Kujo Ecosystem | Kujolang.ai,48,"SQLite item and project APIs with a web playground, authentication strategies, contract smokes, disaster recovery, performance, and release patterns.",149,CRUD API Showcase,H2:Quick Install > H2:Give this prompt to your agent > H1:CRUD API Showcase > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,155,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,ad2669146ef05fbc548a598cee637bb9c5fcdec5c0475012ceacfd9f871840d6,
baseline,https://kujolang.ai/ecosystem/dispatch/,content/ecosystem/14-dispatch.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/dispatch/,200,Dispatch — Kujo Ecosystem | Kujolang.ai,39,"Dispatch 1.2.0 orchestrates resumable, routed, approved, and auditable AI workflows with persisted evidence.",108,Dispatch,H2:Quick Install > H2:Give this prompt to your agent > H1:Dispatch > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Release > H2:Learn more > H2:Source and catalog,200,en,,,Kujo Team,no,Organization|SoftwareSourceCode,9,31,9,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,84f4999aab5d29e03f5ccd9b141e4b2fb5d346ef7d6ace28a25b337807bfd247,
baseline,https://kujolang.ai/ecosystem/dossier/,content/ecosystem/49-dossier.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/dossier/,200,Dossier — Kujo Ecosystem | Kujolang.ai,38,"A local-first evidence ledger for claims, sources, quotations, conflicts, consent, freshness, and rights.",105,Dossier,H2:Quick Install > H2:Give this prompt to your agent > H1:Dossier > H2:What it does > H2:Explicit evidence states > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,238,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,7a1692488359a0c1bdfd010d68b3bbe5c729f6b22e2c467aad0479f45ee62753,
baseline,https://kujolang.ai/ecosystem/eval/,content/ecosystem/13-eval.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/eval/,200,Eval — Kujo Ecosystem | Kujolang.ai,35,"Deterministic checks for files, commands, HTTP, JSON, snapshots, policy, and workflow artifacts with CI-friendly verdicts.",122,Eval,H2:Quick Install > H2:Give this prompt to your agent > H1:Eval > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,152,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,6cc62d46748646f04f8d75a170e200b847cb4dd4b46992034ea9ac5e38048829,
baseline,https://kujolang.ai/ecosystem/fence/,content/ecosystem/31-fence.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/fence/,200,Fence — Kujo Ecosystem | Kujolang.ai,36,"Architecture-boundary rules, import and layer checks, baselines, graphs, and JSON, Markdown, and SARIF reports.",111,Fence,H2:Quick Install > H2:Give this prompt to your agent > H1:Fence > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,145,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e3c85d2e1cdc4d9387812a80147736f0b40a37a0b2229cc7ec0ba9d644d07594,
baseline,https://kujolang.ai/ecosystem/galleypack/,content/ecosystem/50-galleypack.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/galleypack/,200,GalleyPack — Kujo Ecosystem | Kujolang.ai,41,"A Kujo-native production packager that binds editorial artifacts, lineage, evidence, reviews, and package versions to exact checksums.",134,GalleyPack,H2:Quick Install > H2:Give this prompt to your agent > H1:GalleyPack > H2:What it does > H2:Reproducible packages > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,235,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,bf53f93cae7cb286b6fb26854797ddf576633dba97020e6a451f859960ea0417,
baseline,https://kujolang.ai/ecosystem/howl/,content/ecosystem/33-howl.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/howl/,200,Howl — Kujo Ecosystem | Kujolang.ai,35,"Deterministic Markdown, HTML, SVG, gallery, card, and caption assets generated from trusted Kujo examples and manifests.",120,Howl,H2:Quick Install > H2:Give this prompt to your agent > H1:Howl > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,151,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,11f1b42107c50fda02680273fdf4b7bab4000f06d0d40c7d057c5d5a1452731c,
baseline,https://kujolang.ai/ecosystem/,templates/page-ecosystem.html,collection,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/,200,Ecosystem | Kujolang.ai,23,"Explore the Kujo ecosystem of language primitives, local-first tools, and inspectable AI-native application showcases.",118,Ecosystem,H2:Quick Install > H2:Give this prompt to your agent > H1:Ecosystem > H2:Primitives > H2:Kujo > H2:Kennel > H2:Spec > H2:Eval > H2:Scout > H2:Dispatch > H2:Ability > H2:MCP > H2:RAG > H2:AI SDK > H2:Agents SDK > H2:Scent > H2:Fence > H2:Watchdog > H2:Leash > H2:Tooling > H2:Muzzle > H2:RunLedger > H2:ChangeBucket > H2:PatchBrief > H2:Concord > H2:ShipCheck > H2:PackWrite > H2:CaseFile > H2:Lens > H2:Ward > H2:Howl > H2:Workcell > H2:Redact > H2:SiteKit > H2:ContentGraph > H2:SearchBridge > H2:SiteProbe > H2:AssetWorks > H2:BluePencil > H2:Dossier > H2:GalleyPack > H2:PressWire > H2:ReaderSignal > H2:StoryDesk > H2:VersionSeal > H2:Kujo for Paperclip > H2:Skills > H2:Agents SDK > H2:Kujo AI Chat > H2:Kujo AI SDK > H2:Kujo AssetWorks > H2:Kujo Backlog Normalizer > H2:Kujo Benchmarks Capsule > H2:Workflows > H2:Owned Agent Project > H2:Agency Runner > H2:Agency Verified Fix Loop > H2:AI SDK Muzzle Benchmark > H2:AI SDK Watchdog Showcase > H2:Casefile Incident Evidence Packet > H2:Agents (opens in a new tab) > H2:Dispatch > H2:Agents SDK > H2:Relay > H2:Showcase > H2:CMS > H2:CRUD API Showcase > H2:AI Chat > H2:SSG > H2:TotalRecall > H2:Tribunal > H2:Relay,1385,en,,,Kujo Team,no,CollectionPage|Organization,586,224,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,66,0,0,1,no,yes,no,no,e1d8e2d7819b844dace6d49ec3c29cf56439727c89ea929e0a1014a3349823ea,
baseline,https://kujolang.ai/ecosystem/kennel/,content/ecosystem/02-kennel.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/kennel/,200,Kennel — Kujo Ecosystem | Kujolang.ai,37,"Deterministic Kujo package and dependency workflows with manifests, lockfiles, source policy, trust policy, indexes, and mirrors.",129,Kennel,H2:Quick Install > H2:Give this prompt to your agent > H1:Kennel > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,153,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,0e5d228d16951adf83970c01c669f57f492f6a00d2c97e3eb0b88f0c546cfdec,
baseline,https://kujolang.ai/ecosystem/kujo/,content/ecosystem/01-kujo.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/kujo/,200,Kujo — Kujo Ecosystem | Kujolang.ai,35,"The VM-first programming language and runtime for AI-native software, local-first automation, agentic workflows, and practical scripting.",137,Kujo,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,155,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,8b242a70719f71836729a928f153d1f709f927a390e5c0d442c703635ebd7122,
baseline,https://kujolang.ai/ecosystem/leash/,content/ecosystem/18-leash.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/leash/,200,Leash — Kujo Ecosystem | Kujolang.ai,36,"A local approval layer for AI coding agents with policy-as-code, mobile decisions, risk classification, adapters, and append-only audit trails.",143,Leash,H2:Quick Install > H2:Give this prompt to your agent > H1:Leash > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,170,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,cabf34135ed8cb65404f8139aa317bd232fea70c7842405aaf832ec1c7287cb1,
baseline,https://kujolang.ai/ecosystem/lens/,content/ecosystem/30-lens.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/lens/,200,Lens — Kujo Ecosystem | Kujolang.ai,35,"Deterministic browser checks, screenshots, console and network evidence, accessibility findings, visual baselines, flows, and repair briefs.",140,Lens,H2:Quick Install > H2:Give this prompt to your agent > H1:Lens > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,150,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,cca8dc3fa962e8315bf7f2b3e8a052dcfdf12ffb8901f38c48cb857d0fde3f26,
baseline,https://kujolang.ai/ecosystem/mcp/,content/ecosystem/16-mcp.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/mcp/,200,MCP — Kujo Ecosystem | Kujolang.ai,34,"A framework and scaffold for MCP servers with tools, resources, path guards, authentication, limits, safety tiers, and multi-root workspaces.",141,MCP,H2:Quick Install > H2:Give this prompt to your agent > H1:MCP > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Ability integration > H2:1.1.1 release boundary > H2:Learn more > H2:Source and catalog,469,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,32,12,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,1207b59455e3ccebb51325096e05e18a638622daf390fb8a70320f0c456518b2,
baseline,https://kujolang.ai/ecosystem/muzzle/,content/ecosystem/23-muzzle.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/muzzle/,200,Muzzle — Kujo Ecosystem | Kujolang.ai,37,"Quiet workflow execution with full disk logs, compact summaries, manifests, loop state, dry runs, and secret redaction.",119,Muzzle,H2:Quick Install > H2:Give this prompt to your agent > H1:Muzzle > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,156,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,a10cc3e9e0e5055af44bbc027096557b8671b976f3ca33cbed3e6f61d96195b1,
baseline,https://kujolang.ai/ecosystem/packwrite/,content/ecosystem/34-packwrite.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/packwrite/,200,PackWrite — Kujo Ecosystem | Kujolang.ai,40,"Compile project intent and bounded repository context into deterministic, validated execution packs for implementation agents and reviewers.",140,PackWrite,H2:Quick Install > H2:Give this prompt to your agent > H1:PackWrite > H2:What it does > H2:Why it belongs in Kujo > H2:Five-minute workflow > H2:What the pack contains > H2:Current 1.1 capabilities > H2:Provider and privacy boundary > H2:Operating boundary > H2:Release > H2:Learn more > H2:Source and catalog,570,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,857536f79d14c4770d490e83f3dff0df4b279ebfdf528d5908e96c81b02e390a,
baseline,https://kujolang.ai/ecosystem/paperclip/,content/ecosystem/55-paperclip.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/paperclip/,200,"Kujo for Paperclip — Context, Review, and Failure Evidence | Kujolang.ai",72,"Install the Kujo plugin for Paperclip to select focused context, review change scope, and save redacted failure evidence from the current task view.",148,Kujo for Paperclip,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo for Paperclip > H2:What it does > H2:Install it > H2:A simple workflow > H2:Kujo components inside > H2:Operating boundary > H2:Learn more > H2:Source and catalog,417,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,12,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,3ffe895945b83ee5a299346aec8af5c41b217e3cd130221d26d17fb3ac6f32a0,
baseline,https://kujolang.ai/ecosystem/patchbrief/,content/ecosystem/26-patchbrief.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/patchbrief/,200,PatchBrief — Kujo Ecosystem | Kujolang.ai,41,"Deterministic git-diff summaries, implementation handoffs, changed-file risk notes, reviewer context, and suggested tests.",122,PatchBrief,H2:Quick Install > H2:Give this prompt to your agent > H1:PatchBrief > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,151,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,5ae28eb460a365a6b28a8e154d157ee293706c21a40265d4f22f290ee6ecb1ca,
baseline,https://kujolang.ai/ecosystem/presswire/,content/ecosystem/51-presswire.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/presswire/,200,PressWire — Kujo Ecosystem | Kujolang.ai,40,"A local-first Kujo tool for approval-gated publication effects, receipts, corrections, and idempotent delivery.",111,PressWire,H2:Quick Install > H2:Give this prompt to your agent > H1:PressWire > H2:What it does > H2:Approval-gated delivery > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,228,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,ab835a71f113b98a3dc4b10e7fe6edfcb441b8a26bfc119875c08f157bedbdcd,
baseline,https://kujolang.ai/ecosystem/primitives/,templates/page-ecosystem-section.html,collection,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/primitives/,200,Primitives ecosystem | Kujolang.ai,34,"Build from the Kujo language, package foundation, runtimes, SDKs, and reusable components designed for explicit, inspectable AI-native software.",144,Primitives,H2:Quick Install > H2:Give this prompt to your agent > H1:Primitives > H2:Primitive catalog > H2:Kujo > H2:Kennel > H2:Spec > H2:Eval > H2:Scout > H2:Dispatch > H2:Ability > H2:MCP > H2:RAG > H2:AI SDK > H2:Agents SDK > H2:Scent > H2:Fence > H2:Watchdog > H2:Leash,371,en,,,Kujo Team,no,CollectionPage|Organization,404,76,7,0,NOT AVAILABLE — DATA ACCESS REQUIRED,18,0,0,1,no,yes,no,no,95bf365f4cf6917ef86e0141a868610588a69b5c85c09dc1d9bf5f4934312634,
baseline,https://kujolang.ai/ecosystem/rag/,content/ecosystem/17-rag.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/rag/,200,RAG — Kujo Ecosystem | Kujolang.ai,34,"A local retrieval kit for ingest, parsing, chunking, embeddings, hybrid search, namespaces, citations, query APIs, and starter templates.",137,RAG,H2:Quick Install > H2:Give this prompt to your agent > H1:RAG > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,155,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,4f90988325116fa69905c92f46b9ecf7d8538c1c0165a336ebbb21148b3aee69,
baseline,https://kujolang.ai/ecosystem/readersignal/,content/ecosystem/52-readersignal.md,software-detail,200,200,yes,"default index,follow",https://kujolang.ai/ecosystem/readersignal/,200,ReaderSignal — Kujo Ecosystem | Kujolang.ai,43,"A local-first measurement ledger for privacy-bounded audience snapshots, feedback, comparisons, and evidence-linked learning.",125,ReaderSignal,H2:Quick Install > H2:Give this prompt to your agent > H1:ReaderSignal > H2:What it does > H2:Comparable evidence > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,234,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,8,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,4e31f87b0995860b1fa7ed8b083f6e0cdb644dbcf5ab9c5cef42ebac041f5deb,
