phase,url,primary_topic,primary_entity,search_intent,primary_query_theme,secondary_queries,related_entities,relevant_questions,competing_internal_url,content_gap,recommended_action
after,https://kujolang.ai/ecosystem/presswire/,PressWire — Kujo Ecosystem | Kujolang.ai,PressWire,tool discovery and evaluation,PressWire,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/primitives/,Primitives ecosystem | Kujolang.ai,Primitives,tool discovery and evaluation,Primitives,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/rag/,RAG — Kujo Ecosystem | Kujolang.ai,RAG,tool discovery and evaluation,RAG,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/readersignal/,ReaderSignal — Kujo Ecosystem | Kujolang.ai,ReaderSignal,tool discovery and evaluation,ReaderSignal,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/redact/,Redact — Kujo Ecosystem | Kujolang.ai,Redact,tool discovery and evaluation,Redact,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/relay/,Relay — Kujo Ecosystem | Kujolang.ai,Relay,tool discovery and evaluation,Relay,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/runledger/,RunLedger — Kujo Ecosystem | Kujolang.ai,RunLedger,tool discovery and evaluation,RunLedger,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/scent/,Scent — Kujo Ecosystem | Kujolang.ai,Scent,tool discovery and evaluation,Scent,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/scout/,Scout — Kujo Ecosystem | Kujolang.ai,Scout,tool discovery and evaluation,Scout,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/searchbridge/,SearchBridge — Kujo Ecosystem | Kujolang.ai,SearchBridge,tool discovery and evaluation,SearchBridge,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/shipcheck/,ShipCheck — Kujo Ecosystem | Kujolang.ai,ShipCheck,tool discovery and evaluation,ShipCheck,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/showcase/,Showcase ecosystem | Kujolang.ai,Showcase,tool discovery and evaluation,Showcase,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/sitekit/,SiteKit — Kujo Ecosystem | Kujolang.ai,SiteKit,tool discovery and evaluation,SiteKit,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/siteprobe/,SiteProbe — Kujo Ecosystem | Kujolang.ai,SiteProbe,tool discovery and evaluation,SiteProbe,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/,Skills | Kujolang.ai,Skills,tool discovery and evaluation,Skills,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-agents-sdk-workflows/,Agents SDK — Kujo Agent Skill | Kujolang.ai,Agents SDK,tool discovery and evaluation,Agents SDK,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-ai-chat-workflows/,Kujo AI Chat — Kujo Agent Skill | Kujolang.ai,Kujo AI Chat,tool discovery and evaluation,Kujo AI Chat,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-ai-sdk-workflows/,Kujo AI SDK — Kujo Agent Skill | Kujolang.ai,Kujo AI SDK,tool discovery and evaluation,Kujo AI SDK,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-assetworks-workflows/,Kujo AssetWorks — Kujo Agent Skill | Kujolang.ai,Kujo AssetWorks,tool discovery and evaluation,Kujo AssetWorks,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-backlog-normalizer/,Kujo Backlog Normalizer — Kujo Agent Skill | Kujolang.ai,Kujo Backlog Normalizer,tool discovery and evaluation,Kujo Backlog Normalizer,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-benchmarks-capsule-workflows/,Kujo Benchmarks Capsule — Kujo Agent Skill | Kujolang.ai,Kujo Benchmarks Capsule,tool discovery and evaluation,Kujo Benchmarks Capsule,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-bluepencil-workflows/,Kujo BluePencil — Kujo Agent Skill | Kujolang.ai,Kujo BluePencil,tool discovery and evaluation,Kujo BluePencil,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-casefile-workflows/,Kujo Casefile — Kujo Agent Skill | Kujolang.ai,Kujo Casefile,tool discovery and evaluation,Kujo Casefile,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-changebucket-workflows/,Kujo ChangeBucket — Kujo Agent Skill | Kujolang.ai,Kujo ChangeBucket,tool discovery and evaluation,Kujo ChangeBucket,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-cli-contracts/,Kujo CLI Contracts — Kujo Agent Skill | Kujolang.ai,Kujo CLI Contracts,tool discovery and evaluation,Kujo CLI Contracts,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-cms-workflows/,Kujo CMS — Kujo Agent Skill | Kujolang.ai,Kujo CMS,tool discovery and evaluation,Kujo CMS,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-concord-workflows/,Kujo Concord — Kujo Agent Skill | Kujolang.ai,Kujo Concord,tool discovery and evaluation,Kujo Concord,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-contentgraph-workflows/,Kujo ContentGraph — Kujo Agent Skill | Kujolang.ai,Kujo ContentGraph,tool discovery and evaluation,Kujo ContentGraph,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-core-language/,Kujo Core Language — Kujo Agent Skill | Kujolang.ai,Kujo Core Language,tool discovery and evaluation,Kujo Core Language,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-cross-repo-dogfood-runner/,Kujo Cross-Repo Dogfood Runner — Kujo Agent Skill | Kujolang.ai,Kujo Cross-Repo Dogfood Runner,tool discovery and evaluation,Kujo Cross-Repo Dogfood Runner,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-crud-api-workflows/,Kujo CRUD API — Kujo Agent Skill | Kujolang.ai,Kujo CRUD API,tool discovery and evaluation,Kujo CRUD API,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-dependabot-alert-triage/,Kujo Dependabot Alert Triage — Kujo Agent Skill | Kujolang.ai,Kujo Dependabot Alert Triage,tool discovery and evaluation,Kujo Dependabot Alert Triage,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-dispatch-workflows/,Kujo Dispatch — Kujo Agent Skill | Kujolang.ai,Kujo Dispatch,tool discovery and evaluation,Kujo Dispatch,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-docgen-agent-readable/,Kujo DocGen And DocsGen — Kujo Agent Skill | Kujolang.ai,Kujo DocGen And DocsGen,tool discovery and evaluation,Kujo DocGen And DocsGen,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-docgen-public-docs-refresh/,Kujo DocGen Public Docs Refresh — Kujo Agent Skill | Kujolang.ai,Kujo DocGen Public Docs Refresh,tool discovery and evaluation,Kujo DocGen Public Docs Refresh,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-docs-drift-auditor/,Kujo Docs Drift Auditor — Kujo Agent Skill | Kujolang.ai,Kujo Docs Drift Auditor,tool discovery and evaluation,Kujo Docs Drift Auditor,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-dossier-workflows/,Kujo Dossier — Kujo Agent Skill | Kujolang.ai,Kujo Dossier,tool discovery and evaluation,Kujo Dossier,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-ecosystem-launch/,Kujo Ecosystem Launch — Kujo Agent Skill | Kujolang.ai,Kujo Ecosystem Launch,tool discovery and evaluation,Kujo Ecosystem Launch,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-enterprise-automation/,Kujo Enterprise Automation — Kujo Agent Skill | Kujolang.ai,Kujo Enterprise Automation,tool discovery and evaluation,Kujo Enterprise Automation,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-eval-workflows/,Kujo Eval — Kujo Agent Skill | Kujolang.ai,Kujo Eval,tool discovery and evaluation,Kujo Eval,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-fence-workflows/,Kujo Fence — Kujo Agent Skill | Kujolang.ai,Kujo Fence,tool discovery and evaluation,Kujo Fence,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-galleypack-workflows/,Kujo GalleyPack — Kujo Agent Skill | Kujolang.ai,Kujo GalleyPack,tool discovery and evaluation,Kujo GalleyPack,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-howl-workflows/,Kujo Howl — Kujo Agent Skill | Kujolang.ai,Kujo Howl,tool discovery and evaluation,Kujo Howl,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-kennel-workflows/,Kujo Kennel — Kujo Agent Skill | Kujolang.ai,Kujo Kennel,tool discovery and evaluation,Kujo Kennel,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-language-implementation/,Kujo Language Implementation — Kujo Agent Skill | Kujolang.ai,Kujo Language Implementation,tool discovery and evaluation,Kujo Language Implementation,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-lens-workflows/,Kujo Lens — Kujo Agent Skill | Kujolang.ai,Kujo Lens,tool discovery and evaluation,Kujo Lens,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-loop-engineering-workflows/,Kujo Loop Engineering — Kujo Agent Skill | Kujolang.ai,Kujo Loop Engineering,tool discovery and evaluation,Kujo Loop Engineering,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-maintainer-review/,Kujo Maintainer Review — Kujo Agent Skill | Kujolang.ai,Kujo Maintainer Review,tool discovery and evaluation,Kujo Maintainer Review,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-mcp-workflows/,Kujo MCP — Kujo Agent Skill | Kujolang.ai,Kujo MCP,tool discovery and evaluation,Kujo MCP,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-muzzle-workflows/,Kujo Muzzle — Kujo Agent Skill | Kujolang.ai,Kujo Muzzle,tool discovery and evaluation,Kujo Muzzle,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-packwrite-workflows/,Kujo PackWrite — Kujo Agent Skill | Kujolang.ai,Kujo PackWrite,tool discovery and evaluation,Kujo PackWrite,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-patchbrief-workflows/,Kujo PatchBrief — Kujo Agent Skill | Kujolang.ai,Kujo PatchBrief,tool discovery and evaluation,Kujo PatchBrief,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-presswire-workflows/,Kujo PressWire — Kujo Agent Skill | Kujolang.ai,Kujo PressWire,tool discovery and evaluation,Kujo PressWire,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-publishing-house-workflows/,Kujo Publishing House — Kujo Agent Skill | Kujolang.ai,Kujo Publishing House,tool discovery and evaluation,Kujo Publishing House,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
after,https://kujolang.ai/ecosystem/skills/kujo-rag-workflows/,Kujo RAG — Kujo Agent Skill | Kujolang.ai,Kujo RAG,tool discovery and evaluation,Kujo RAG,,Kujo,"What does this page describe, how is it used, and what are its limits?",,Tribunal release coverage updated; broader gaps require real query data,"Treat this source-based topic map as an editorial hypothesis, not measured demand"
