phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://kujolang.ai/ecosystem/cms/,content/ecosystem/41-cms.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/cms/,200,Kujo CMS 1.1.0 — Agent-Ready Content Management | Kujolang.ai,61,"Explore Kujo CMS 1.1.0: framework-neutral content, SEO, social sharing, themes, plugins, identities, abilities, MCP, WebMCP, APIs, and CLI workflows.",149,CMS,H2:Quick Install > H2:Give this prompt to your agent > H1:CMS > H2:What it does > H2:First-class agent access > H2:Administration without API-only compromises > H2:Portable themes and plugins > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Ability integration > H2:Learn more > H2:Source and catalog,616,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,32,17,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,6a470fb83796ad43a4a361bbee7c92253029ec0f305d0dac3eb7c5385fb1b9f2,
after,https://kujolang.ai/ecosystem/concord/,content/ecosystem/25-concord.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/concord/,200,Concord — Kujo Ecosystem | Kujolang.ai,38,"Cross-artifact drift checks for code, CLI behavior, docs, examples, specs, evals, schemas, manifests, and sources of truth.",123,Concord,H2:Quick Install > H2:Give this prompt to your agent > H1:Concord > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,175,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,6844cfbd348f98dd624f0404d5099dc326951928c7b002bc8bf6f3b57c718e71,
after,https://kujolang.ai/ecosystem/contentgraph/,content/ecosystem/38-contentgraph.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/contentgraph/,200,ContentGraph — Kujo Ecosystem | Kujolang.ai,43,"A deterministic, inspectable network of website content, internal links, topic clusters, overlaps, orphan candidates, and link opportunities.",141,ContentGraph,H2:Quick Install > H2:Give this prompt to your agent > H1:ContentGraph > H2:What it does > H2:Deterministic content relationships > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,285,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,b940935b7569e9d001f87a3e53e25e5d80948adcdb21ef24cf2a7de354cb5949,
after,https://kujolang.ai/ecosystem/crud-api/,content/ecosystem/42-crud-api.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/crud-api/,200,CRUD API Showcase — Kujo Ecosystem | Kujolang.ai,48,"SQLite item and project APIs with a web playground, authentication strategies, contract smokes, disaster recovery, performance, and release patterns.",149,CRUD API Showcase,H2:Quick Install > H2:Give this prompt to your agent > H1:CRUD API Showcase > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,179,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,d278f656f9a0ee48a6e86ca883a6ecce818c6440670e454c866db2d769a1adb5,
after,https://kujolang.ai/ecosystem/dispatch/,content/ecosystem/14-dispatch.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/dispatch/,200,Dispatch — Kujo Ecosystem | Kujolang.ai,39,"Dispatch 1.2.0 orchestrates resumable, routed, approved, and auditable AI workflows with persisted evidence.",108,Dispatch,H2:Quick Install > H2:Give this prompt to your agent > H1:Dispatch > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Release > H2:Learn more > H2:Source and catalog,224,en,,,Kujo Team,no,Organization|SoftwareSourceCode,9,31,11,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,009cd2716a6328e76ea183344dd800555c9af69a9bdb2d55b350b3e30a3c76af,
after,https://kujolang.ai/ecosystem/dossier/,content/ecosystem/49-dossier.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/dossier/,200,Dossier — Kujo Ecosystem | Kujolang.ai,38,"A local-first evidence ledger for claims, sources, quotations, conflicts, consent, freshness, and rights.",105,Dossier,H2:Quick Install > H2:Give this prompt to your agent > H1:Dossier > H2:What it does > H2:Explicit evidence states > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,262,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,aaeac1ef1334d83bb3c154bbefbc7e3253a5b1ccea78968c469d7a803154115c,
after,https://kujolang.ai/ecosystem/eval/,content/ecosystem/13-eval.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/eval/,200,Eval — Kujo Ecosystem | Kujolang.ai,35,"Deterministic checks for files, commands, HTTP, JSON, snapshots, policy, and workflow artifacts with CI-friendly verdicts.",122,Eval,H2:Quick Install > H2:Give this prompt to your agent > H1:Eval > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,176,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,a79ab723a23bf25ec23cdf523b6a72f0a7211054bd04edd12dbf1f05b9d070bc,
after,https://kujolang.ai/ecosystem/fence/,content/ecosystem/31-fence.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/fence/,200,Fence — Kujo Ecosystem | Kujolang.ai,36,"Architecture-boundary rules, import and layer checks, baselines, graphs, and JSON, Markdown, and SARIF reports.",111,Fence,H2:Quick Install > H2:Give this prompt to your agent > H1:Fence > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,169,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,e90d6636ab669b596495bf327af72493485b993d3299ae57c4aa67817ad25ecc,
after,https://kujolang.ai/ecosystem/galleypack/,content/ecosystem/50-galleypack.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/galleypack/,200,GalleyPack — Kujo Ecosystem | Kujolang.ai,41,"A Kujo-native production packager that binds editorial artifacts, lineage, evidence, reviews, and package versions to exact checksums.",134,GalleyPack,H2:Quick Install > H2:Give this prompt to your agent > H1:GalleyPack > H2:What it does > H2:Reproducible packages > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,259,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,a0b3142a24865bc9a39cdab066789e1587a20f1a3065ea081b3c628214bcce4f,
after,https://kujolang.ai/ecosystem/howl/,content/ecosystem/33-howl.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/howl/,200,Howl — Kujo Ecosystem | Kujolang.ai,35,"Deterministic Markdown, HTML, SVG, gallery, card, and caption assets generated from trusted Kujo examples and manifests.",120,Howl,H2:Quick Install > H2:Give this prompt to your agent > H1:Howl > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,175,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,248096159c44acb01456ecbef6d23c3b50bc683732e9eed07d31ab7eac02c50c,
after,https://kujolang.ai/ecosystem/,templates/page-ecosystem.html,collection,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/,200,Ecosystem | Kujolang.ai,23,"Explore the Kujo ecosystem of language primitives, local-first tools, and inspectable AI-native application showcases.",118,Ecosystem,H2:Quick Install > H2:Give this prompt to your agent > H1:Ecosystem > H2:Primitives > H2:Kujo > H2:Kennel > H2:Spec > H2:Eval > H2:Scout > H2:Dispatch > H2:Ability > H2:MCP > H2:RAG > H2:AI SDK > H2:Agents SDK > H2:Scent > H2:Fence > H2:Watchdog > H2:Leash > H2:Tooling > H2:Muzzle > H2:RunLedger > H2:ChangeBucket > H2:PatchBrief > H2:Concord > H2:ShipCheck > H2:PackWrite > H2:CaseFile > H2:Lens > H2:Ward > H2:Howl > H2:Workcell > H2:Redact > H2:SiteKit > H2:ContentGraph > H2:SearchBridge > H2:SiteProbe > H2:AssetWorks > H2:BluePencil > H2:Dossier > H2:GalleyPack > H2:PressWire > H2:ReaderSignal > H2:StoryDesk > H2:VersionSeal > H2:Kujo for Paperclip > H2:Skills > H2:Agents SDK > H2:Kujo AI Chat > H2:Kujo AI SDK > H2:Kujo AssetWorks > H2:Kujo Backlog Normalizer > H2:Kujo Benchmarks Capsule > H2:Workflows > H2:Owned Agent Project > H2:Agency Runner > H2:Agency Verified Fix Loop > H2:AI SDK Muzzle Benchmark > H2:AI SDK Watchdog Showcase > H2:Casefile Incident Evidence Packet > H2:Agents (opens in a new tab) > H2:Dispatch > H2:Agents SDK > H2:Relay > H2:Showcase > H2:CMS > H2:CRUD API Showcase > H2:AI Chat > H2:SSG > H2:TotalRecall > H2:Tribunal > H2:Relay,1408,en,,,Kujo Team,no,CollectionPage|Organization,586,224,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,66,0,0,1,no,yes,no,no,ea704f92024516da931164546e421d2337ef633be71caf003d20bf5d0ea3cc40,
after,https://kujolang.ai/ecosystem/kennel/,content/ecosystem/02-kennel.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/kennel/,200,Kennel — Kujo Ecosystem | Kujolang.ai,37,"Deterministic Kujo package and dependency workflows with manifests, lockfiles, source policy, trust policy, indexes, and mirrors.",129,Kennel,H2:Quick Install > H2:Give this prompt to your agent > H1:Kennel > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,177,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,fecb38c487a869263e8c65765dc7b0924b4680d20d1ca1f604e39382c77c1aff,
after,https://kujolang.ai/ecosystem/kujo/,content/ecosystem/01-kujo.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/kujo/,200,Kujo — Kujo Ecosystem | Kujolang.ai,35,"The VM-first programming language and runtime for AI-native software, local-first automation, agentic workflows, and practical scripting.",137,Kujo,"H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Runtime upgrades (implemented, unreleased) > H2:Learn more > H2:Source and catalog",330,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,12,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,4a7a9b68ffd2baf3c8248a3245f787d8ace1e5890b003e1d2c4a1a3c617440ff,
after,https://kujolang.ai/ecosystem/leash/,content/ecosystem/18-leash.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/leash/,200,Leash — Kujo Ecosystem | Kujolang.ai,36,"A local approval layer for AI coding agents with policy-as-code, mobile decisions, risk classification, adapters, and append-only audit trails.",143,Leash,H2:Quick Install > H2:Give this prompt to your agent > H1:Leash > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Source access > H2:Learn more > H2:Source and catalog,204,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,9,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,865b3d70ebeceec9f16cb77435f4da57627e504726d1729accf0cdb537e4e357,
after,https://kujolang.ai/ecosystem/lens/,content/ecosystem/30-lens.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/lens/,200,Lens — Kujo Ecosystem | Kujolang.ai,35,"Deterministic browser checks, screenshots, console and network evidence, accessibility findings, visual baselines, flows, and repair briefs.",140,Lens,H2:Quick Install > H2:Give this prompt to your agent > H1:Lens > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,174,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,f3c6079c576077ca263beae97b2c99ee5d479325a3d92bf40ab0e78ac50f768b,
after,https://kujolang.ai/ecosystem/mcp/,content/ecosystem/16-mcp.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/mcp/,200,MCP — Kujo Ecosystem | Kujolang.ai,34,"A framework and scaffold for MCP servers with tools, resources, path guards, authentication, limits, safety tiers, and multi-root workspaces.",141,MCP,H2:Quick Install > H2:Give this prompt to your agent > H1:MCP > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Ability integration > H2:Release boundary > H2:Learn more > H2:Source and catalog,482,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,32,12,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,3daa664ddafff6c09948ff91e86020e9a20d1551a359189146697d2405479996,
after,https://kujolang.ai/ecosystem/muzzle/,content/ecosystem/23-muzzle.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/muzzle/,200,Muzzle — Kujo Ecosystem | Kujolang.ai,37,"Quiet workflow execution with full disk logs, compact summaries, manifests, loop state, dry runs, and secret redaction.",119,Muzzle,H2:Quick Install > H2:Give this prompt to your agent > H1:Muzzle > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,180,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,d9684789d5bbf99b2f81b2c24391359ba60ae8912045dcc9d1da22dc67d27b9f,
after,https://kujolang.ai/ecosystem/packwrite/,content/ecosystem/34-packwrite.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/packwrite/,200,PackWrite — Kujo Ecosystem | Kujolang.ai,40,"Compile project intent and bounded repository context into deterministic, validated execution packs for implementation agents and reviewers.",140,PackWrite,H2:Quick Install > H2:Give this prompt to your agent > H1:PackWrite > H2:What it does > H2:Why it belongs in Kujo > H2:Five-minute workflow > H2:What the pack contains > H2:Current 1.1 capabilities > H2:Provider and privacy boundary > H2:Operating boundary > H2:Release > H2:Learn more > H2:Source and catalog,594,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,12,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,39bc524b0ff0f80855bef909801ecfa886b35f7bcdd2bfbf40b5bda4de9d1362,
after,https://kujolang.ai/ecosystem/paperclip/,content/ecosystem/55-paperclip.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/paperclip/,200,"Kujo for Paperclip — Context, Review, and Failure Evidence | Kujolang.ai",72,"Install the Kujo plugin for Paperclip to select focused context, review change scope, and save redacted failure evidence from the current task view.",148,Kujo for Paperclip,H2:Quick Install > H2:Give this prompt to your agent > H1:Kujo for Paperclip > H2:What it does > H2:Install it > H2:A simple workflow > H2:Kujo components inside > H2:Operating boundary > H2:Learn more > H2:Source and catalog,441,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,14,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,c1c9561a20595abcb0572c4415c9f1a736686e75ec7a1d56b96ee62630107d0b,
after,https://kujolang.ai/ecosystem/patchbrief/,content/ecosystem/26-patchbrief.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/patchbrief/,200,PatchBrief — Kujo Ecosystem | Kujolang.ai,41,"Deterministic git-diff summaries, implementation handoffs, changed-file risk notes, reviewer context, and suggested tests.",122,PatchBrief,H2:Quick Install > H2:Give this prompt to your agent > H1:PatchBrief > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,175,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,230a2c578f44c367955877bb07c0e7c1efd0b66aef75f4aa92e2e25d0ab3d0a6,
after,https://kujolang.ai/ecosystem/presswire/,content/ecosystem/51-presswire.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/presswire/,200,PressWire — Kujo Ecosystem | Kujolang.ai,40,"A local-first Kujo tool for approval-gated publication effects, receipts, corrections, and idempotent delivery.",111,PressWire,H2:Quick Install > H2:Give this prompt to your agent > H1:PressWire > H2:What it does > H2:Approval-gated delivery > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,252,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,0d5958c9dda7f388644a55313140e5c60953c2f534166d6efb2a02273eaae3f0,
after,https://kujolang.ai/ecosystem/primitives/,templates/page-ecosystem-section.html,collection,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/primitives/,200,Primitives ecosystem | Kujolang.ai,34,"Build from the Kujo language, package foundation, runtimes, SDKs, and reusable components designed for explicit, inspectable AI-native software.",144,Primitives,H2:Quick Install > H2:Give this prompt to your agent > H1:Primitives > H2:Primitive catalog > H2:Kujo > H2:Kennel > H2:Spec > H2:Eval > H2:Scout > H2:Dispatch > H2:Ability > H2:MCP > H2:RAG > H2:AI SDK > H2:Agents SDK > H2:Scent > H2:Fence > H2:Watchdog > H2:Leash,395,en,,,Kujo Team,no,CollectionPage|Organization,404,76,9,0,NOT AVAILABLE — DATA ACCESS REQUIRED,18,0,0,1,no,yes,no,no,d6c7f3c00a37f1c65c5c974770f27dc5cfc861919c1c70274342db1fc8f95b26,
after,https://kujolang.ai/ecosystem/rag/,content/ecosystem/17-rag.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/rag/,200,RAG — Kujo Ecosystem | Kujolang.ai,34,"A local retrieval kit for ingest, parsing, chunking, embeddings, hybrid search, namespaces, citations, query APIs, and starter templates.",137,RAG,H2:Quick Install > H2:Give this prompt to your agent > H1:RAG > H2:What it does > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,179,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,2b40e75cf8064ff1bdad802ffd763f767f05d107bcd02a27b0c5f9ec19e5a3d9,
after,https://kujolang.ai/ecosystem/readersignal/,content/ecosystem/52-readersignal.md,software-detail,200,,yes,"default index,follow",https://kujolang.ai/ecosystem/readersignal/,200,ReaderSignal — Kujo Ecosystem | Kujolang.ai,43,"A local-first measurement ledger for privacy-bounded audience snapshots, feedback, comparisons, and evidence-linked learning.",125,ReaderSignal,H2:Quick Install > H2:Give this prompt to your agent > H1:ReaderSignal > H2:What it does > H2:Comparable evidence > H2:Why it belongs in Kujo > H2:Operating boundary > H2:Learn more > H2:Source and catalog,258,en,,,Kujo Team,no,Organization|SoftwareSourceCode,6,31,10,0,NOT AVAILABLE — DATA ACCESS REQUIRED,3,0,0,2,no,yes,no,no,6196159a54600a0316395642881afa5d62f3e3143babc91abb911d6165dd7324,
